,file,dialogId,ID,t,name,initialQuestion,question,answer,rank,nResult,nResult_reduction,delta_nResults,delta_Rank
1576,20220131--quantEvalAllExcel.xlsx,2691,557,4,Meldebescheinigung beantragen,ich bin Frau Baykus leider habe ich immer noch keine Qurantäne Bescheinigung bekommen Habe es zweimal abgeschickt 10.1.22,Geht es bei Ihrem Anliegen um ausstellung?,False,1.0,2.0,0.5,2.0,0.0
1577,20220131--quantEvalAllExcel.xlsx,2692,558,0,Kraftfahrzeug außer Betrieb setzen (Kfz abmelden),Ich.muss 1 Auto an _ und 1 Auto abmelden,initialQuery,False,1.0,69.0,,,
1578,20220131--quantEvalAllExcel.xlsx,2692,558,1,Kraftfahrzeug außer Betrieb setzen (Kfz abmelden),Ich.muss 1 Auto an _ und 1 Auto abmelden,Geht es bei Ihrem Anliegen um kraftfahrzeug?,True,1.0,28.0,0.5942028985507246,41.0,0.0
1579,20220131--quantEvalAllExcel.xlsx,2692,558,2,Kraftfahrzeug außer Betrieb setzen (Kfz abmelden),Ich.muss 1 Auto an _ und 1 Auto abmelden,Geht es bei Ihrem Anliegen um zulassung?,False,1.0,14.0,0.5,14.0,0.0
1580,20220131--quantEvalAllExcel.xlsx,2692,558,3,Kraftfahrzeug außer Betrieb setzen (Kfz abmelden),Ich.muss 1 Auto an _ und 1 Auto abmelden,Geht es bei Ihrem Anliegen um auto?,True,1.0,7.0,0.5,7.0,0.0
1581,20220131--quantEvalAllExcel.xlsx,2692,558,4,Kraftfahrzeug außer Betrieb setzen (Kfz abmelden),Ich.muss 1 Auto an _ und 1 Auto abmelden,Geht es bei Ihrem Anliegen um abmelden?,True,1.0,4.0,0.4285714285714286,3.0,0.0
1582,20220131--quantEvalAllExcel.xlsx,2692,558,5,Kraftfahrzeug außer Betrieb setzen (Kfz abmelden),Ich.muss 1 Auto an _ und 1 Auto abmelden,Geht es bei Ihrem Anliegen um anhänger?,False,1.0,2.0,0.5,2.0,0.0
1583,20220131--quantEvalAllExcel.xlsx,2703,559,0,Impfung - Nebenwirkung melden,Impfzentrum,,,,,,,
1584,20220131--quantEvalAllExcel.xlsx,2705,560,0,Veranstaltung Erlaubnis,was ist eine religiös-kultische Veranstaltung,initialQuery,False,3.0,7.0,,,
1585,20220131--quantEvalAllExcel.xlsx,2705,560,1,Veranstaltung Erlaubnis,was ist eine religiös-kultische Veranstaltung,Geht es bei Ihrem Anliegen um anzeige?,False,3.0,4.0,0.4285714285714286,3.0,0.0
1586,20220131--quantEvalAllExcel.xlsx,2705,560,2,Veranstaltung Erlaubnis,was ist eine religiös-kultische Veranstaltung,Geht es bei Ihrem Anliegen um lotterie?,False,2.0,2.0,0.5,2.0,1.0
1587,20220131--quantEvalAllExcel.xlsx,2714,561,0,Reisepass beantragen (vorläufiger Reisepass),Ich muss meinen Reisepass beantragen,initialQuery,False,4.0,8.0,,,
1588,20220131--quantEvalAllExcel.xlsx,2714,561,1,Reisepass beantragen (vorläufiger Reisepass),Ich muss meinen Reisepass beantragen,Geht es bei Ihrem Anliegen um ausstellung?,True,3.0,4.0,0.5,4.0,1.0
1589,20220131--quantEvalAllExcel.xlsx,2714,561,2,Reisepass beantragen (vorläufiger Reisepass),Ich muss meinen Reisepass beantragen,Geht es bei Ihrem Anliegen um ausweis?,False,2.0,2.0,0.5,2.0,1.0
1590,20220131--quantEvalAllExcel.xlsx,2719,562,0,Lebenspartnerschaftsurkunde beantragen,Wo bleibt meine urkunde,initialQuery,False,6.0,13.0,,,
1591,20220131--quantEvalAllExcel.xlsx,2719,562,1,Lebenspartnerschaftsurkunde beantragen,Wo bleibt meine urkunde,Geht es bei Ihrem Anliegen um beantragen?,True,4.0,6.0,0.5384615384615384,7.0,2.0
1592,20220131--quantEvalAllExcel.xlsx,2719,562,2,Lebenspartnerschaftsurkunde beantragen,Wo bleibt meine urkunde,Geht es bei Ihrem Anliegen um beglaubig?,True,3.0,3.0,0.5,3.0,1.0
1593,20220131--quantEvalAllExcel.xlsx,2729,563,0,Kraftfahrzeug außer Betrieb setzen (Kfz abmelden),Ich möchte mein Auto abmelden,initialQuery,False,1.0,65.0,,,
1594,20220131--quantEvalAllExcel.xlsx,2729,563,1,Kraftfahrzeug außer Betrieb setzen (Kfz abmelden),Ich möchte mein Auto abmelden,Geht es bei Ihrem Anliegen um kraftfahrzeug?,True,1.0,28.0,0.5692307692307692,37.0,0.0
1595,20220131--quantEvalAllExcel.xlsx,2729,563,2,Kraftfahrzeug außer Betrieb setzen (Kfz abmelden),Ich möchte mein Auto abmelden,Geht es bei Ihrem Anliegen um zulassung?,False,1.0,14.0,0.5,14.0,0.0
1596,20220131--quantEvalAllExcel.xlsx,2729,563,3,Kraftfahrzeug außer Betrieb setzen (Kfz abmelden),Ich möchte mein Auto abmelden,Geht es bei Ihrem Anliegen um auto?,True,1.0,7.0,0.5,7.0,0.0
1597,20220131--quantEvalAllExcel.xlsx,2729,563,4,Kraftfahrzeug außer Betrieb setzen (Kfz abmelden),Ich möchte mein Auto abmelden,Geht es bei Ihrem Anliegen um abmelden?,True,1.0,4.0,0.4285714285714286,3.0,0.0
1598,20220131--quantEvalAllExcel.xlsx,2729,563,5,Kraftfahrzeug außer Betrieb setzen (Kfz abmelden),Ich möchte mein Auto abmelden,Geht es bei Ihrem Anliegen um anhänger?,False,1.0,2.0,0.5,2.0,0.0
1599,20220131--quantEvalAllExcel.xlsx,2730,564,0,Abmeldung einer Wohnung,Wie melde ich einen Umzug innerhalb Berlins an?,initialQuery,False,15.0,119.0,,,
1600,20220131--quantEvalAllExcel.xlsx,2730,564,1,Abmeldung einer Wohnung,Wie melde ich einen Umzug innerhalb Berlins an?,Geht es bei Ihrem Anliegen um berlin?,False,13.0,79.0,0.33613445378151263,40.0,2.0
1601,20220131--quantEvalAllExcel.xlsx,2730,564,2,Abmeldung einer Wohnung,Wie melde ich einen Umzug innerhalb Berlins an?,Geht es bei Ihrem Anliegen um anmelden?,False,7.0,55.0,0.30379746835443033,24.0,6.0
1602,20220131--quantEvalAllExcel.xlsx,2730,564,3,Abmeldung einer Wohnung,Wie melde ich einen Umzug innerhalb Berlins an?,Geht es bei Ihrem Anliegen um melden?,False,7.0,33.0,0.4,22.0,0.0
1603,20220131--quantEvalAllExcel.xlsx,2730,564,4,Abmeldung einer Wohnung,Wie melde ich einen Umzug innerhalb Berlins an?,Geht es bei Ihrem Anliegen um anmeldung?,False,7.0,25.0,0.24242424242424243,8.0,0.0
1604,20220131--quantEvalAllExcel.xlsx,2730,564,5,Abmeldung einer Wohnung,Wie melde ich einen Umzug innerhalb Berlins an?,Geht es bei Ihrem Anliegen um betreiben?,False,4.0,18.0,0.28,7.0,3.0
1605,20220131--quantEvalAllExcel.xlsx,2730,564,6,Abmeldung einer Wohnung,Wie melde ich einen Umzug innerhalb Berlins an?,Geht es bei Ihrem Anliegen um ändern?,False,4.0,13.0,0.2777777777777778,5.0,0.0
1606,20220131--quantEvalAllExcel.xlsx,2730,564,7,Abmeldung einer Wohnung,Wie melde ich einen Umzug innerhalb Berlins an?,Geht es bei Ihrem Anliegen um hund?,False,4.0,10.0,0.23076923076923073,3.0,0.0
1607,20220131--quantEvalAllExcel.xlsx,2730,564,8,Abmeldung einer Wohnung,Wie melde ich einen Umzug innerhalb Berlins an?,Geht es bei Ihrem Anliegen um aufenthaltserlaubnis?,False,4.0,8.0,0.19999999999999996,2.0,0.0
1608,20220131--quantEvalAllExcel.xlsx,2730,564,9,Abmeldung einer Wohnung,Wie melde ich einen Umzug innerhalb Berlins an?,Geht es bei Ihrem Anliegen um ummelden?,True,2.0,2.0,0.75,6.0,2.0
1609,20220131--quantEvalAllExcel.xlsx,2734,565,0,Personalausweis abholen,Perso abholen,initialQuery,False,1.0,5.0,,,
1610,20220131--quantEvalAllExcel.xlsx,2734,565,1,Personalausweis abholen,Perso abholen,Geht es bei Ihrem Anliegen um abholung?,True,1.0,2.0,0.6,3.0,0.0
1611,20220131--quantEvalAllExcel.xlsx,2743,566,0,Kinderreisepass beantragen / verlängern / aktualisieren,Ich benötigt ein Termin für einen Kinderreisepass,initialQuery,False,1.0,2.0,,,
1612,20220131--quantEvalAllExcel.xlsx,2743,566,1,Kinderreisepass beantragen / verlängern / aktualisieren,Ich benötigt ein Termin für einen Kinderreisepass,Geht es bei Ihrem Anliegen um aktualisieren?,True,1.0,1.0,0.5,1.0,0.0
1613,20220131--quantEvalAllExcel.xlsx,2744,567,0,Impfung - Entschädigung für Opfer von Impfschäden beantragen,"ich bin mit johnson und johnson geimpft,brauche ich eine 2zweite Impfung?",,,,,,,
1614,20220131--quantEvalAllExcel.xlsx,2749,568,0,Coronavirus - Beschaffung von Tests beantragen,Wo kann ich mich für einen PCR Test anmelden,initialQuery,False,1.0,32.0,,,
1615,20220131--quantEvalAllExcel.xlsx,2749,568,1,Coronavirus - Beschaffung von Tests beantragen,Wo kann ich mich für einen PCR Test anmelden,Geht es bei Ihrem Anliegen um anmeldung?,False,1.0,14.0,0.5625,18.0,0.0
1616,20220131--quantEvalAllExcel.xlsx,2749,568,2,Coronavirus - Beschaffung von Tests beantragen,Wo kann ich mich für einen PCR Test anmelden,Geht es bei Ihrem Anliegen um sachkundeprüfung?,False,1.0,7.0,0.5,7.0,0.0
1617,20220131--quantEvalAllExcel.xlsx,2749,568,3,Coronavirus - Beschaffung von Tests beantragen,Wo kann ich mich für einen PCR Test anmelden,Geht es bei Ihrem Anliegen um anmelden?,False,1.0,2.0,0.7142857142857143,5.0,0.0
1618,20220131--quantEvalAllExcel.xlsx,2756,569,0,Hilfe zur Weiterführung des Haushalts,Wie lange müssen Angehörige des gleichen Haushalts in Quarantäne wenn einer positiv getestet wurde?,initialQuery,False,1.0,9.0,,,
1619,20220131--quantEvalAllExcel.xlsx,2756,569,1,Hilfe zur Weiterführung des Haushalts,Wie lange müssen Angehörige des gleichen Haushalts in Quarantäne wenn einer positiv getestet wurde?,Geht es bei Ihrem Anliegen um innen?,False,1.0,6.0,0.33333333333333337,3.0,0.0
1620,20220131--quantEvalAllExcel.xlsx,2756,569,2,Hilfe zur Weiterführung des Haushalts,Wie lange müssen Angehörige des gleichen Haushalts in Quarantäne wenn einer positiv getestet wurde?,Geht es bei Ihrem Anliegen um haushalt?,True,1.0,2.0,0.6666666666666667,4.0,0.0
1621,20220131--quantEvalAllExcel.xlsx,2758,570,0,Führungszeugnis beantragen,Erweitertes Führungszeugnis,initialQuery,False,1.0,1.0,,,
1622,20220131--quantEvalAllExcel.xlsx,2758,570,1,Führungszeugnis beantragen,Erweitertes Führungszeugnis,Geht es bei Ihrem Anliegen um amtlich?,True,1.0,1.0,0.0,0.0,0.0
1623,20220131--quantEvalAllExcel.xlsx,2764,571,0,Wohnberechtigungsschein (WBS) beantragen,WBS,initialQuery,False,1.0,1.0,,,
1624,20220131--quantEvalAllExcel.xlsx,2764,571,1,Wohnberechtigungsschein (WBS) beantragen,WBS,Geht es bei Ihrem Anliegen um abzugsbetrag?,True,1.0,1.0,0.0,0.0,0.0
1625,20220131--quantEvalAllExcel.xlsx,2781,572,0,Anmeldung einer Wohnung,Anmeldung einer Wohnung,initialQuery,False,1.0,38.0,,,
1626,20220131--quantEvalAllExcel.xlsx,2781,572,1,Anmeldung einer Wohnung,Anmeldung einer Wohnung,Geht es bei Ihrem Anliegen um anmeldung?,True,1.0,20.0,0.4736842105263158,18.0,0.0
1627,20220131--quantEvalAllExcel.xlsx,2781,572,2,Anmeldung einer Wohnung,Anmeldung einer Wohnung,Geht es bei Ihrem Anliegen um anmelden?,True,1.0,11.0,0.44999999999999996,9.0,0.0
1628,20220131--quantEvalAllExcel.xlsx,2781,572,3,Anmeldung einer Wohnung,Anmeldung einer Wohnung,Geht es bei Ihrem Anliegen um kfz?,False,1.0,6.0,0.4545454545454546,5.0,0.0
1629,20220131--quantEvalAllExcel.xlsx,2781,572,4,Anmeldung einer Wohnung,Anmeldung einer Wohnung,Geht es bei Ihrem Anliegen um arbeitgeber?,False,1.0,4.0,0.33333333333333337,2.0,0.0
1630,20220131--quantEvalAllExcel.xlsx,2781,572,5,Anmeldung einer Wohnung,Anmeldung einer Wohnung,Geht es bei Ihrem Anliegen um hund?,False,1.0,2.0,0.5,2.0,0.0
1631,20220131--quantEvalAllExcel.xlsx,2783,574,0,Reisepass beantragen,Ich habe meinen Pass verloren und brauche dringend einen Termin,initialQuery,False,8.0,29.0,,,
1632,20220131--quantEvalAllExcel.xlsx,2783,574,1,Reisepass beantragen,Ich habe meinen Pass verloren und brauche dringend einen Termin,Geht es bei Ihrem Anliegen um pass?,True,6.0,16.0,0.4482758620689655,13.0,2.0
1633,20220131--quantEvalAllExcel.xlsx,2783,574,2,Reisepass beantragen,Ich habe meinen Pass verloren und brauche dringend einen Termin,Geht es bei Ihrem Anliegen um paß?,True,4.0,9.0,0.4375,7.0,2.0
1634,20220131--quantEvalAllExcel.xlsx,2783,574,3,Reisepass beantragen,Ich habe meinen Pass verloren und brauche dringend einen Termin,Geht es bei Ihrem Anliegen um urlaub?,True,2.0,4.0,0.5555555555555556,5.0,2.0
1635,20220131--quantEvalAllExcel.xlsx,2783,574,4,Reisepass beantragen,Ich habe meinen Pass verloren und brauche dringend einen Termin,Geht es bei Ihrem Anliegen um ausweis?,True,1.0,2.0,0.5,2.0,1.0
1636,20220131--quantEvalAllExcel.xlsx,2790,577,0,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,"Mein Freund und ich sind die 1. Kontaktpersonen einer positiv getesteten Person, der PCR Test von der Dame findet am Montag statt. Mein Freund ist noch 17 Jahre alt und ungeimpft, im Falle einer Quarantäne bekommt er während der Quarantäne doch trotzdem Gehalt da er unter 18 ist oder?",initialQuery,False,1.0,69.0,,,
1637,20220131--quantEvalAllExcel.xlsx,2790,577,1,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,"Mein Freund und ich sind die 1. Kontaktpersonen einer positiv getesteten Person, der PCR Test von der Dame findet am Montag statt. Mein Freund ist noch 17 Jahre alt und ungeimpft, im Falle einer Quarantäne bekommt er während der Quarantäne doch trotzdem Gehalt da er unter 18 ist oder?",Geht es bei Ihrem Anliegen um beantragen?,False,1.0,49.0,0.28985507246376807,20.0,0.0
1638,20220131--quantEvalAllExcel.xlsx,2790,577,2,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,"Mein Freund und ich sind die 1. Kontaktpersonen einer positiv getesteten Person, der PCR Test von der Dame findet am Montag statt. Mein Freund ist noch 17 Jahre alt und ungeimpft, im Falle einer Quarantäne bekommt er während der Quarantäne doch trotzdem Gehalt da er unter 18 ist oder?",Geht es bei Ihrem Anliegen um deutsch?,False,1.0,39.0,0.20408163265306123,10.0,0.0
1639,20220131--quantEvalAllExcel.xlsx,2790,577,3,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,"Mein Freund und ich sind die 1. Kontaktpersonen einer positiv getesteten Person, der PCR Test von der Dame findet am Montag statt. Mein Freund ist noch 17 Jahre alt und ungeimpft, im Falle einer Quarantäne bekommt er während der Quarantäne doch trotzdem Gehalt da er unter 18 ist oder?",Geht es bei Ihrem Anliegen um zulassung?,False,1.0,31.0,0.20512820512820518,8.0,0.0
1640,20220131--quantEvalAllExcel.xlsx,2790,577,4,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,"Mein Freund und ich sind die 1. Kontaktpersonen einer positiv getesteten Person, der PCR Test von der Dame findet am Montag statt. Mein Freund ist noch 17 Jahre alt und ungeimpft, im Falle einer Quarantäne bekommt er während der Quarantäne doch trotzdem Gehalt da er unter 18 ist oder?",Geht es bei Ihrem Anliegen um person?,False,1.0,24.0,0.22580645161290325,7.0,0.0
1641,20220131--quantEvalAllExcel.xlsx,2790,577,5,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,"Mein Freund und ich sind die 1. Kontaktpersonen einer positiv getesteten Person, der PCR Test von der Dame findet am Montag statt. Mein Freund ist noch 17 Jahre alt und ungeimpft, im Falle einer Quarantäne bekommt er während der Quarantäne doch trotzdem Gehalt da er unter 18 ist oder?",Geht es bei Ihrem Anliegen um kind?,False,1.0,18.0,0.25,6.0,0.0
1642,20220131--quantEvalAllExcel.xlsx,2790,577,6,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,"Mein Freund und ich sind die 1. Kontaktpersonen einer positiv getesteten Person, der PCR Test von der Dame findet am Montag statt. Mein Freund ist noch 17 Jahre alt und ungeimpft, im Falle einer Quarantäne bekommt er während der Quarantäne doch trotzdem Gehalt da er unter 18 ist oder?",Geht es bei Ihrem Anliegen um ausstellung?,False,1.0,14.0,0.2222222222222222,4.0,0.0
1643,20220131--quantEvalAllExcel.xlsx,2790,577,7,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,"Mein Freund und ich sind die 1. Kontaktpersonen einer positiv getesteten Person, der PCR Test von der Dame findet am Montag statt. Mein Freund ist noch 17 Jahre alt und ungeimpft, im Falle einer Quarantäne bekommt er während der Quarantäne doch trotzdem Gehalt da er unter 18 ist oder?",Geht es bei Ihrem Anliegen um visum?,False,1.0,11.0,0.2142857142857143,3.0,0.0
1644,20220131--quantEvalAllExcel.xlsx,2790,577,8,Erstattung nach Infektionsschutzgesetz bei Tätigkeitsverbot/Quarantäne - Arbeitgeber/innen,"Mein Freund und ich sind die 1. Kontaktpersonen einer positiv getesteten Person, der PCR Test von der Dame findet am Montag statt. Mein Freund ist noch 17 Jahre alt und ungeimpft, im Falle einer Quarantäne bekommt er während der Quarantäne doch trotzdem Gehalt da er unter 18 ist oder?",Geht es bei Ihrem Anliegen um absonderung?,True,1.0,2.0,0.8181818181818181,9.0,0.0
1645,20220131--quantEvalAllExcel.xlsx,2793,578,0,Coronavirus - Beschaffung von Tests beantragen,"Covid Symptome, keine Möglichkeit zum pcr test zu kommen",initialQuery,False,1.0,1.0,,,
1646,20220131--quantEvalAllExcel.xlsx,2793,578,1,Coronavirus - Beschaffung von Tests beantragen,"Covid Symptome, keine Möglichkeit zum pcr test zu kommen",Geht es bei Ihrem Anliegen um antigentest?,True,1.0,1.0,0.0,0.0,0.0
1647,20220131--quantEvalAllExcel.xlsx,2796,579,0,Anmeldung einer Wohnung,Termin für Wohnungsanmeldung,,,,,,,
1648,20220131--quantEvalAllExcel.xlsx,2799,580,0,Bankbrief / -zulassungsbescheinigung Teil II,ich habe ein KFZ Fahrzeugschein gestholen wurde und ich brauche die neue Fahrzeugsschein,initialQuery,False,7.0,80.0,,,
1649,20220131--quantEvalAllExcel.xlsx,2799,580,1,Bankbrief / -zulassungsbescheinigung Teil II,ich habe ein KFZ Fahrzeugschein gestholen wurde und ich brauche die neue Fahrzeugsschein,Geht es bei Ihrem Anliegen um fahrzeug?,False,4.0,52.0,0.35,28.0,3.0
1650,20220131--quantEvalAllExcel.xlsx,2799,580,2,Bankbrief / -zulassungsbescheinigung Teil II,ich habe ein KFZ Fahrzeugschein gestholen wurde und ich brauche die neue Fahrzeugsschein,Geht es bei Ihrem Anliegen um beantragen?,False,4.0,32.0,0.3846153846153846,20.0,0.0
1651,20220131--quantEvalAllExcel.xlsx,2799,580,3,Bankbrief / -zulassungsbescheinigung Teil II,ich habe ein KFZ Fahrzeugschein gestholen wurde und ich brauche die neue Fahrzeugsschein,Geht es bei Ihrem Anliegen um kfz?,True,2.0,9.0,0.71875,23.0,2.0
1652,20220131--quantEvalAllExcel.xlsx,2799,580,4,Bankbrief / -zulassungsbescheinigung Teil II,ich habe ein KFZ Fahrzeugschein gestholen wurde und ich brauche die neue Fahrzeugsschein,Geht es bei Ihrem Anliegen um kraftfahrzeug?,False,2.0,3.0,0.6666666666666667,6.0,0.0
1653,20220131--quantEvalAllExcel.xlsx,2804,581,0,Personalausweis abholen,es gibt seit einem monat keine termine zur abholung von dokumenten,initialQuery,False,7.0,14.0,,,
1654,20220131--quantEvalAllExcel.xlsx,2804,581,1,Personalausweis abholen,es gibt seit einem monat keine termine zur abholung von dokumenten,Geht es bei Ihrem Anliegen um eid?,True,3.0,7.0,0.5,7.0,4.0
1655,20220131--quantEvalAllExcel.xlsx,2804,581,2,Personalausweis abholen,es gibt seit einem monat keine termine zur abholung von dokumenten,Geht es bei Ihrem Anliegen um beantragung?,True,2.0,3.0,0.5714285714285714,4.0,1.0
1656,20220131--quantEvalAllExcel.xlsx,2805,582,0,Coronavirus - Beschaffung von Tests beantragen,"meine corona warn app ist rot, ich möchte einen kostenlosen PCR TEST Durchführen",initialQuery,False,1.0,6.0,,,
1657,20220131--quantEvalAllExcel.xlsx,2805,582,1,Coronavirus - Beschaffung von Tests beantragen,"meine corona warn app ist rot, ich möchte einen kostenlosen PCR TEST Durchführen",Geht es bei Ihrem Anliegen um anzeige?,False,1.0,4.0,0.33333333333333337,2.0,0.0
1658,20220131--quantEvalAllExcel.xlsx,2805,582,2,Coronavirus - Beschaffung von Tests beantragen,"meine corona warn app ist rot, ich möchte einen kostenlosen PCR TEST Durchführen",Geht es bei Ihrem Anliegen um corona?,True,1.0,2.0,0.5,2.0,0.0
1659,20220131--quantEvalAllExcel.xlsx,2808,583,0,Anmeldung einer Wohnung,Ameldung appointment,,,,,,,
1660,20220131--quantEvalAllExcel.xlsx,2818,584,0,Reisepass beantragen,Ich benötige dringend einen neuen Reisepass für die Einreise in die USA,initialQuery,False,3.0,28.0,,,
1661,20220131--quantEvalAllExcel.xlsx,2818,584,1,Reisepass beantragen,Ich benötige dringend einen neuen Reisepass für die Einreise in die USA,Geht es bei Ihrem Anliegen um pass?,True,3.0,14.0,0.5,14.0,0.0
1662,20220131--quantEvalAllExcel.xlsx,2818,584,2,Reisepass beantragen,Ich benötige dringend einen neuen Reisepass für die Einreise in die USA,Geht es bei Ihrem Anliegen um urlaub?,True,2.0,6.0,0.5714285714285714,8.0,1.0
1663,20220131--quantEvalAllExcel.xlsx,2818,584,3,Reisepass beantragen,Ich benötige dringend einen neuen Reisepass für die Einreise in die USA,Geht es bei Ihrem Anliegen um ausweis?,True,1.0,3.0,0.5,3.0,1.0
1664,20220131--quantEvalAllExcel.xlsx,2823,585,0,Eheschließung - Durchführung,Termin Hochzeit,,,,,,,
1665,20220131--quantEvalAllExcel.xlsx,2827,586,0,Änderung/Wechsel der Hauptwohnung,Ich möchte meinen Wohnsitz ummelden,initialQuery,False,1.0,31.0,,,
1666,20220131--quantEvalAllExcel.xlsx,2827,586,1,Änderung/Wechsel der Hauptwohnung,Ich möchte meinen Wohnsitz ummelden,Geht es bei Ihrem Anliegen um wohnsitz?,True,1.0,9.0,0.7096774193548387,22.0,0.0
